Weekday,Day_of_week,Ride_Date,started_on,completed_on,start_lat,start_long,end_lat,end_long
1,2,1/17/2017,2017-01-17 02:16:57-06:00,2017-01-17 02:37:41-06:00,30.267,-97.746,30.231,-97.774
1,2,1/17/2017,2017-01-17 02:18:12-06:00,2017-01-17 02:26:03-06:00,30.29,-97.734,30.288,-97.748
1,2,1/17/2017,2017-01-17 02:18:43-06:00,2017-01-17 02:23:51-06:00,30.219,-97.758,30.208,-97.755
1,2,1/17/2017,2017-01-17 02:19:04-06:00,2017-01-17 02:28:21-06:00,30.296,-97.721,30.289,-97.747
1,2,1/17/2017,2017-01-17 02:19:31-06:00,2017-01-17 02:31:15-06:00,30.267,-97.74,30.198,-97.792
1,2,1/17/2017,2017-01-17 02:20:33-06:00,2017-01-17 02:28:28-06:00,30.269,-97.741,30.281,-97.754
1,2,1/17/2017,2017-01-17 02:21:18-06:00,2017-01-17 02:28:30-06:00,30.262,-97.723,30.284,-97.7
1,2,1/17/2017,2017-01-17 02:24:57-06:00,2017-01-17 02:35:16-06:00,30.267,-97.742,30.324,-97.711
1,2,1/17/2017,2017-01-17 02:26:17-06:00,2017-01-17 02:38:31-06:00,30.267,-97.739,30.22,-97.691
1,2,1/17/2017,2017-01-17 02:26:21-06:00,2017-01-17 02:45:07-06:00,30.328,-97.704,30.269,-97.68
1,2,1/17/2017,2017-01-17 02:26:22-06:00,2017-01-17 02:32:52-06:00,30.29,-97.734,30.284,-97.743
1,2,1/17/2017,2017-01-17 02:26:27-06:00,2017-01-17 02:27:58-06:00,30.289,-97.737,30.291,-97.74
1,2,1/17/2017,2017-01-17 02:29:34-06:00,2017-01-17 02:49:10-06:00,30.265,-97.743,30.334,-97.779
1,2,1/17/2017,2017-01-17 02:29:58-06:00,2017-01-17 02:45:03-06:00,30.334,-97.722,30.259,-97.772
1,2,1/17/2017,2017-01-17 02:31:31-06:00,2017-01-17 02:41:20-06:00,30.26,-97.739,30.276,-97.685
1,2,1/17/2017,2017-01-17 02:32:08-06:00,2017-01-17 02:37:16-06:00,30.221,-97.727,30.233,-97.73
1,2,1/17/2017,2017-01-17 02:35:04-06:00,2017-01-17 02:38:51-06:00,30.29,-97.746,30.292,-97.739
1,2,1/17/2017,2017-01-17 02:36:37-06:00,2017-01-17 02:41:56-06:00,30.29,-97.734,30.29,-97.742
1,2,1/17/2017,2017-01-17 02:37:54-06:00,2017-01-17 02:54:08-06:00,30.267,-97.745,30.261,-97.737
1,2,1/17/2017,2017-01-17 02:42:23-06:00,2017-01-17 02:47:51-06:00,30.29,-97.734,30.293,-97.743
1,2,1/17/2017,2017-01-17 02:42:39-06:00,2017-01-17 02:52:30-06:00,30.224,-97.734,30.284,-97.707
1,2,1/17/2017,2017-01-17 02:45:24-06:00,2017-01-17 02:45:27-06:00,30.267,-97.744,30.267,-97.743
1,2,1/17/2017,2017-01-17 02:47:20-06:00,2017-01-17 03:04:35-06:00,30.337,-97.719,30.203,-97.668
1,2,1/17/2017,2017-01-17 02:48:31-06:00,2017-01-17 02:56:14-06:00,30.283,-97.742,30.257,-97.718
1,2,1/17/2017,2017-01-17 02:49:23-06:00,2017-01-17 02:54:00-06:00,30.282,-97.737,30.292,-97.74
1,2,1/17/2017,2017-01-17 02:50:29-06:00,2017-01-17 02:50:32-06:00,30.067,-97.833,30.216,-97.736
1,2,1/17/2017,2017-01-17 02:56:04-06:00,2017-01-17 03:08:08-06:00,30.242,-97.783,30.235,-97.719
1,2,1/17/2017,2017-01-17 02:56:36-06:00,2017-01-17 03:05:32-06:00,30.29,-97.734,30.29,-97.748
1,2,1/17/2017,2017-01-17 02:56:43-06:00,2017-01-17 03:08:28-06:00,30.307,-97.725,30.24,-97.787
1,2,1/17/2017,2017-01-17 02:59:01-06:00,2017-01-17 03:03:27-06:00,30.292,-97.741,30.289,-97.749
1,2,1/17/2017,2017-01-17 02:59:35-06:00,2017-01-17 03:08:11-06:00,30.267,-97.743,30.295,-97.734
1,2,1/17/2017,2017-01-17 02:59:36-06:00,2017-01-17 03:15:28-06:00,30.295,-97.741,30.32,-97.669
1,2,1/17/2017,2017-01-17 03:00:11-06:00,2017-01-17 03:04:01-06:00,30.29,-97.734,30.291,-97.743
1,2,1/17/2017,2017-01-17 03:00:26-06:00,2017-01-17 03:07:42-06:00,30.377,-97.685,30.377,-97.685
1,2,1/17/2017,2017-01-17 03:04:59-06:00,2017-01-17 03:08:41-06:00,30.228,-97.747,30.238,-97.749
1,2,1/17/2017,2017-01-17 03:07:36-06:00,2017-01-17 03:10:11-06:00,30.292,-97.743,30.285,-97.743
1,2,1/17/2017,2017-01-17 03:10:13-06:00,2017-01-17 03:14:39-06:00,30.29,-97.734,30.29,-97.748
1,2,1/17/2017,2017-01-17 03:11:07-06:00,2017-01-17 03:17:40-06:00,30.297,-97.743,30.296,-97.721
1,2,1/17/2017,2017-01-17 03:14:08-06:00,2017-01-17 03:21:03-06:00,30.268,-97.744,30.255,-97.736
1,2,1/17/2017,2017-01-17 03:22:34-06:00,2017-01-17 03:35:39-06:00,30.322,-97.71,30.264,-97.722
1,2,1/17/2017,2017-01-17 03:32:29-06:00,2017-01-17 03:53:53-06:00,30.268,-97.74,30.252,-97.749
1,2,1/17/2017,2017-01-17 03:34:32-06:00,2017-01-17 03:56:46-06:00,30.349,-97.752,30.203,-97.667
1,2,1/17/2017,2017-01-17 03:37:25-06:00,2017-01-17 03:49:03-06:00,30.237,-97.764,30.203,-97.668
1,2,1/17/2017,2017-01-17 03:39:06-06:00,2017-01-17 03:59:12-06:00,30.186,-97.895,30.203,-97.668
1,2,1/17/2017,2017-01-17 03:47:05-06:00,2017-01-17 04:02:58-06:00,30.26,-97.748,30.203,-97.666
1,2,1/17/2017,2017-01-17 03:48:06-06:00,2017-01-17 04:10:56-06:00,30.42,-97.726,30.203,-97.667
1,2,1/17/2017,2017-01-17 03:49:32-06:00,2017-01-17 03:56:57-06:00,30.284,-97.716,30.256,-97.712
1,2,1/17/2017,2017-01-17 03:53:35-06:00,2017-01-17 04:07:41-06:00,30.267,-97.744,30.182,-97.814
1,2,1/17/2017,2017-01-17 03:53:53-06:00,2017-01-17 04:05:34-06:00,30.345,-97.695,30.265,-97.739
1,2,1/17/2017,2017-01-17 03:57:14-06:00,2017-01-17 04:11:09-06:00,30.233,-97.73,30.165,-97.79
1,2,1/17/2017,2017-01-17 03:59:14-06:00,2017-01-17 04:10:39-06:00,30.247,-97.731,30.203,-97.668
1,2,1/17/2017,2017-01-17 04:00:47-06:00,2017-01-17 04:08:08-06:00,30.245,-97.764,30.282,-97.748
1,2,1/17/2017,2017-01-17 04:03:10-06:00,2017-01-17 04:15:41-06:00,30.257,-97.75,30.203,-97.669
1,2,1/17/2017,2017-01-17 04:08:31-06:00,2017-01-17 04:25:45-06:00,30.282,-97.747,30.203,-97.667
1,2,1/17/2017,2017-01-17 04:24:22-06:00,2017-01-17 04:29:39-06:00,30.329,-97.689,30.302,-97.7
1,2,1/17/2017,2017-01-17 04:25:04-06:00,2017-01-17 04:49:29-06:00,30.392,-97.689,30.203,-97.667
1,2,1/17/2017,2017-01-17 04:27:20-06:00,2017-01-17 04:41:39-06:00,30.242,-97.754,30.203,-97.668
1,2,1/17/2017,2017-01-17 04:27:56-06:00,2017-01-17 04:47:02-06:00,30.313,-97.739,30.203,-97.667
1,2,1/17/2017,2017-01-17 04:29:23-06:00,2017-01-17 04:42:26-06:00,30.241,-97.71,30.203,-97.668
1,2,1/17/2017,2017-01-17 04:29:58-06:00,2017-01-17 04:41:22-06:00,30.392,-97.679,30.389,-97.743
1,2,1/17/2017,2017-01-17 04:29:59-06:00,2017-01-17 04:51:23-06:00,30.249,-97.896,30.203,-97.666
1,2,1/17/2017,2017-01-17 04:30:20-06:00,2017-01-17 04:41:26-06:00,30.279,-97.678,30.203,-97.667
1,2,1/17/2017,2017-01-17 04:32:02-06:00,2017-01-17 04:52:50-06:00,30.291,-97.742,30.203,-97.667
1,2,1/17/2017,2017-01-17 04:34:18-06:00,2017-01-17 04:46:32-06:00,30.235,-97.742,30.203,-97.668
1,2,1/17/2017,2017-01-17 04:34:36-06:00,2017-01-17 04:49:35-06:00,30.257,-97.76,30.203,-97.667
1,2,1/17/2017,2017-01-17 04:35:20-06:00,2017-01-17 04:40:56-06:00,30.265,-97.739,30.237,-97.751
1,2,1/17/2017,2017-01-17 04:39:13-06:00,2017-01-17 04:54:02-06:00,30.242,-97.78,30.203,-97.666
1,2,1/17/2017,2017-01-17 04:39:59-06:00,2017-01-17 04:53:18-06:00,30.26,-97.74,30.203,-97.668
1,2,1/17/2017,2017-01-17 04:42:27-06:00,2017-01-17 05:08:50-06:00,30.354,-97.777,30.203,-97.666
1,2,1/17/2017,2017-01-17 04:45:28-06:00,2017-01-17 05:12:10-06:00,30.373,-97.787,30.203,-97.668
1,2,1/17/2017,2017-01-17 04:45:30-06:00,2017-01-17 05:04:03-06:00,30.304,-97.751,30.203,-97.668
1,2,1/17/2017,2017-01-17 04:46:25-06:00,2017-01-17 05:08:02-06:00,30.298,-97.745,30.204,-97.664
1,2,1/17/2017,2017-01-17 04:47:23-06:00,2017-01-17 05:01:15-06:00,30.361,-97.711,30.457,-97.669
1,2,1/17/2017,2017-01-17 04:47:54-06:00,2017-01-17 05:14:14-06:00,30.412,-97.693,30.203,-97.667
1,2,1/17/2017,2017-01-17 04:48:21-06:00,2017-01-17 04:57:10-06:00,30.289,-97.741,30.322,-97.725
1,2,1/17/2017,2017-01-17 04:49:44-06:00,2017-01-17 05:02:58-06:00,30.278,-97.711,30.203,-97.668
1,2,1/17/2017,2017-01-17 04:49:53-06:00,2017-01-17 05:03:59-06:00,30.244,-97.728,30.203,-97.666
1,2,1/17/2017,2017-01-17 04:49:59-06:00,2017-01-17 05:09:36-06:00,30.321,-97.754,30.203,-97.666
1,2,1/17/2017,2017-01-17 04:50:01-06:00,2017-01-17 05:13:29-06:00,30.403,-97.724,30.203,-97.667
1,2,1/17/2017,2017-01-17 04:52:56-06:00,2017-01-17 05:01:16-06:00,30.468,-97.762,30.481,-97.787
1,2,1/17/2017,2017-01-17 04:53:06-06:00,2017-01-17 05:12:20-06:00,30.284,-97.761,30.203,-97.668
1,2,1/17/2017,2017-01-17 04:54:08-06:00,2017-01-17 05:10:01-06:00,30.265,-97.738,30.203,-97.666
1,2,1/17/2017,2017-01-17 04:54:51-06:00,2017-01-17 05:32:18-06:00,30.465,-97.67,30.267,-97.741
1,2,1/17/2017,2017-01-17 04:57:24-06:00,2017-01-17 05:09:14-06:00,30.257,-97.74,30.203,-97.669
1,2,1/17/2017,2017-01-17 04:57:50-06:00,2017-01-17 05:05:40-06:00,30.232,-97.852,30.229,-97.8
1,2,1/17/2017,2017-01-17 04:58:10-06:00,2017-01-17 05:20:48-06:00,30.347,-97.743,30.203,-97.667
1,2,1/17/2017,2017-01-17 04:58:50-06:00,2017-01-17 05:16:27-06:00,30.147,-97.807,30.203,-97.666
1,2,1/17/2017,2017-01-17 04:59:53-06:00,2017-01-17 05:12:47-06:00,30.239,-97.748,30.203,-97.667
1,2,1/17/2017,2017-01-17 04:59:55-06:00,2017-01-17 05:14:28-06:00,30.279,-97.717,30.205,-97.671
1,2,1/17/2017,2017-01-17 05:00:46-06:00,2017-01-17 05:18:40-06:00,30.258,-97.789,30.203,-97.666
1,2,1/17/2017,2017-01-17 05:02:17-06:00,2017-01-17 05:21:30-06:00,30.247,-97.772,30.203,-97.668
1,2,1/17/2017,2017-01-17 05:03:01-06:00,2017-01-17 05:18:33-06:00,30.274,-97.729,30.203,-97.667
1,2,1/17/2017,2017-01-17 05:03:05-06:00,2017-01-17 05:18:06-06:00,30.269,-97.746,30.203,-97.668
1,2,1/17/2017,2017-01-17 05:04:04-06:00,2017-01-17 05:29:12-06:00,30.31,-97.885,30.203,-97.667
1,2,1/17/2017,2017-01-17 05:05:30-06:00,2017-01-17 05:35:02-06:00,30.432,-97.743,30.203,-97.666
1,2,1/17/2017,2017-01-17 05:05:35-06:00,2017-01-17 05:20:28-06:00,30.27,-97.734,30.203,-97.668
1,2,1/17/2017,2017-01-17 05:06:43-06:00,2017-01-17 05:11:46-06:00,30.297,-97.721,30.303,-97.742
1,2,1/17/2017,2017-01-17 05:07:00-06:00,2017-01-17 05:23:19-06:00,30.27,-97.756,30.203,-97.666
1,2,1/17/2017,2017-01-17 05:08:15-06:00,2017-01-17 05:17:42-06:00,30.265,-97.731,30.232,-97.719
1,2,1/17/2017,2017-01-17 05:09:59-06:00,2017-01-17 05:12:36-06:00,30.288,-97.75,30.287,-97.743
1,2,1/17/2017,2017-01-17 05:10:19-06:00,2017-01-17 05:33:20-06:00,30.346,-97.764,30.203,-97.668
1,2,1/17/2017,2017-01-17 05:10:23-06:00,2017-01-17 05:26:10-06:00,30.273,-97.717,30.203,-97.667
1,2,1/17/2017,2017-01-17 05:10:53-06:00,2017-01-17 05:27:55-06:00,30.251,-97.773,30.203,-97.667
1,2,1/17/2017,2017-01-17 05:10:58-06:00,2017-01-17 05:23:39-06:00,30.239,-97.733,30.203,-97.668
1,2,1/17/2017,2017-01-17 05:13:29-06:00,2017-01-17 05:23:34-06:00,30.229,-97.713,30.202,-97.668
1,2,1/17/2017,2017-01-17 05:15:15-06:00,2017-01-17 05:23:13-06:00,30.236,-97.712,30.269,-97.74
1,2,1/17/2017,2017-01-17 05:15:40-06:00,2017-01-17 05:29:25-06:00,30.236,-97.762,30.203,-97.667
1,2,1/17/2017,2017-01-17 05:16:31-06:00,2017-01-17 05:23:53-06:00,30.279,-97.741,30.275,-97.765
1,2,1/17/2017,2017-01-17 05:17:06-06:00,2017-01-17 05:21:30-06:00,30.227,-97.829,30.261,-97.79
1,2,1/17/2017,2017-01-17 05:18:06-06:00,2017-01-17 05:41:55-06:00,30.408,-97.738,30.203,-97.668
1,2,1/17/2017,2017-01-17 05:20:07-06:00,2017-01-17 05:33:14-06:00,30.257,-97.671,30.203,-97.666
1,2,1/17/2017,2017-01-17 05:20:32-06:00,2017-01-17 05:38:39-06:00,30.284,-97.771,30.203,-97.667
1,2,1/17/2017,2017-01-17 05:21:48-06:00,2017-01-17 05:28:48-06:00,30.286,-97.702,30.292,-97.742
1,2,1/17/2017,2017-01-17 05:24:09-06:00,2017-01-17 05:50:15-06:00,30.397,-97.721,30.203,-97.667
1,2,1/17/2017,2017-01-17 05:25:09-06:00,2017-01-17 05:30:17-06:00,30.319,-97.73,30.349,-97.735
1,2,1/17/2017,2017-01-17 05:26:13-06:00,2017-01-17 05:52:34-06:00,30.325,-97.784,30.203,-97.668
1,2,1/17/2017,2017-01-17 05:26:51-06:00,2017-01-17 05:37:31-06:00,30.203,-97.667,30.231,-97.767
1,2,1/17/2017,2017-01-17 05:27:32-06:00,2017-01-17 05:45:33-06:00,30.403,-97.748,30.289,-97.742
1,2,1/17/2017,2017-01-17 05:28:33-06:00,2017-01-17 05:43:25-06:00,30.215,-97.751,30.203,-97.667
1,2,1/17/2017,2017-01-17 05:28:56-06:00,2017-01-17 05:34:47-06:00,30.259,-97.773,30.26,-97.747
1,2,1/17/2017,2017-01-17 05:29:36-06:00,2017-01-17 05:44:43-06:00,30.314,-97.721,30.203,-97.67
1,2,1/17/2017,2017-01-17 05:29:55-06:00,2017-01-17 05:46:17-06:00,30.27,-97.803,30.204,-97.67
1,2,1/17/2017,2017-01-17 05:31:03-06:00,2017-01-17 05:51:43-06:00,30.202,-97.667,30.288,-97.743
1,2,1/17/2017,2017-01-17 05:31:19-06:00,2017-01-17 05:48:58-06:00,30.178,-97.774,30.203,-97.665
1,2,1/17/2017,2017-01-17 05:32:12-06:00,2017-01-17 05:51:05-06:00,30.314,-97.719,30.203,-97.667
1,2,1/17/2017,2017-01-17 05:32:17-06:00,2017-01-17 05:47:37-06:00,30.199,-97.678,30.287,-97.711
1,2,1/17/2017,2017-01-17 05:34:48-06:00,2017-01-17 06:10:37-06:00,30.529,-97.823,30.203,-97.668
1,2,1/17/2017,2017-01-17 05:35:09-06:00,2017-01-17 05:43:57-06:00,30.247,-97.786,30.261,-97.747
1,2,1/17/2017,2017-01-17 05:36:08-06:00,2017-01-17 05:49:49-06:00,30.223,-97.722,30.203,-97.666
1,2,1/17/2017,2017-01-17 05:36:34-06:00,2017-01-17 05:53:42-06:00,30.203,-97.667,30.233,-97.837
1,2,1/17/2017,2017-01-17 05:37:37-06:00,2017-01-17 05:55:09-06:00,30.257,-97.763,30.203,-97.668
1,2,1/17/2017,2017-01-17 05:38:38-06:00,2017-01-17 05:52:15-06:00,30.235,-97.782,30.203,-97.667
1,2,1/17/2017,2017-01-17 05:39:28-06:00,2017-01-17 05:57:55-06:00,30.251,-97.842,30.203,-97.668
1,2,1/17/2017,2017-01-17 05:39:30-06:00,2017-01-17 05:50:25-06:00,30.236,-97.712,30.265,-97.723
1,2,1/17/2017,2017-01-17 05:41:07-06:00,2017-01-17 05:45:44-06:00,30.26,-97.725,30.265,-97.738
1,2,1/17/2017,2017-01-17 05:41:30-06:00,2017-01-17 05:52:55-06:00,30.232,-97.713,30.27,-97.754
1,2,1/17/2017,2017-01-17 05:42:50-06:00,2017-01-17 05:49:04-06:00,30.227,-97.725,30.221,-97.757
1,2,1/17/2017,2017-01-17 05:44:20-06:00,2017-01-17 05:55:20-06:00,30.362,-97.681,30.325,-97.653
1,2,1/17/2017,2017-01-17 05:45:34-06:00,2017-01-17 06:03:18-06:00,30.247,-97.845,30.203,-97.667
1,2,1/17/2017,2017-01-17 05:48:16-06:00,2017-01-17 06:01:25-06:00,30.245,-97.756,30.203,-97.669
1,2,1/17/2017,2017-01-17 05:50:04-06:00,2017-01-17 05:54:41-06:00,30.373,-97.715,30.368,-97.728
1,2,1/17/2017,2017-01-17 05:51:02-06:00,2017-01-17 06:07:55-06:00,30.206,-97.819,30.192,-97.694
1,2,1/17/2017,2017-01-17 05:53:23-06:00,2017-01-17 06:20:28-06:00,30.392,-97.691,30.203,-97.668
1,2,1/17/2017,2017-01-17 05:53:25-06:00,2017-01-17 06:05:31-06:00,30.369,-97.613,30.443,-97.689
1,2,1/17/2017,2017-01-17 05:53:34-06:00,2017-01-17 05:59:51-06:00,30.237,-97.719,30.262,-97.737
1,2,1/17/2017,2017-01-17 05:54:32-06:00,2017-01-17 06:11:58-06:00,30.302,-97.687,30.203,-97.667
1,2,1/17/2017,2017-01-17 05:54:55-06:00,2017-01-17 06:23:41-06:00,30.2,-97.665,30.396,-97.727
1,2,1/17/2017,2017-01-17 05:55:11-06:00,2017-01-17 06:10:32-06:00,30.247,-97.779,30.203,-97.666
1,2,1/17/2017,2017-01-17 05:56:18-06:00,2017-01-17 06:11:22-06:00,30.265,-97.736,30.203,-97.666
1,2,1/17/2017,2017-01-17 05:57:11-06:00,2017-01-17 06:14:32-06:00,30.197,-97.666,30.227,-97.833
1,2,1/17/2017,2017-01-17 05:58:25-06:00,2017-01-17 06:14:35-06:00,30.196,-97.677,30.269,-97.752
1,2,1/17/2017,2017-01-17 06:01:21-06:00,2017-01-17 06:40:29-06:00,30.576,-97.801,30.203,-97.668
1,2,1/17/2017,2017-01-17 06:01:33-06:00,2017-01-17 06:06:16-06:00,30.286,-97.749,30.27,-97.751
1,2,1/17/2017,2017-01-17 06:01:49-06:00,2017-01-17 06:14:26-06:00,30.255,-97.735,30.203,-97.668
1,2,1/17/2017,2017-01-17 06:02:50-06:00,2017-01-17 06:18:06-06:00,30.294,-97.719,30.203,-97.666
1,2,1/17/2017,2017-01-17 06:03:07-06:00,2017-01-17 06:07:18-06:00,30.427,-97.696,30.44,-97.701
1,2,1/17/2017,2017-01-17 06:03:42-06:00,2017-01-17 06:27:41-06:00,30.203,-97.667,30.355,-97.681
1,2,1/17/2017,2017-01-17 06:06:26-06:00,2017-01-17 06:36:00-06:00,30.203,-97.668,30.394,-97.704
1,2,1/17/2017,2017-01-17 06:08:13-06:00,2017-01-17 06:30:37-06:00,30.306,-97.751,30.203,-97.668
1,2,1/17/2017,2017-01-17 06:09:08-06:00,2017-01-17 06:24:09-06:00,30.204,-97.771,30.203,-97.665
1,2,1/17/2017,2017-01-17 06:09:17-06:00,2017-01-17 06:49:41-06:00,30.306,-97.714,30.307,-97.714
1,2,1/17/2017,2017-01-17 06:09:43-06:00,2017-01-17 06:38:35-06:00,30.393,-97.8,30.203,-97.667
1,2,1/17/2017,2017-01-17 06:10:07-06:00,2017-01-17 06:23:33-06:00,30.198,-97.772,30.268,-97.742
1,2,1/17/2017,2017-01-17 06:12:29-06:00,2017-01-17 06:15:59-06:00,30.269,-97.751,30.27,-97.741
1,2,1/17/2017,2017-01-17 06:12:46-06:00,2017-01-17 06:29:05-06:00,30.268,-97.742,30.203,-97.666
1,2,1/17/2017,2017-01-17 06:17:10-06:00,2017-01-17 06:29:27-06:00,30.228,-97.766,30.282,-97.737
1,2,1/17/2017,2017-01-17 06:18:02-06:00,2017-01-17 06:29:32-06:00,30.279,-97.712,30.203,-97.667
1,2,1/17/2017,2017-01-17 06:18:14-06:00,2017-01-17 06:31:29-06:00,30.515,-97.826,30.437,-97.769
1,2,1/17/2017,2017-01-17 06:20:46-06:00,2017-01-17 06:39:07-06:00,30.263,-97.775,30.203,-97.668
1,2,1/17/2017,2017-01-17 06:20:49-06:00,2017-01-17 06:38:50-06:00,30.322,-97.716,30.203,-97.667
1,2,1/17/2017,2017-01-17 06:21:18-06:00,2017-01-17 06:36:12-06:00,30.265,-97.745,30.203,-97.666
1,2,1/17/2017,2017-01-17 06:21:37-06:00,2017-01-17 06:31:00-06:00,30.237,-97.752,30.265,-97.739
1,2,1/17/2017,2017-01-17 06:22:05-06:00,2017-01-17 06:31:39-06:00,30.25,-97.747,30.291,-97.748
1,2,1/17/2017,2017-01-17 06:22:07-06:00,2017-01-17 06:31:04-06:00,30.375,-97.677,30.35,-97.712
1,2,1/17/2017,2017-01-17 06:22:45-06:00,2017-01-17 06:52:26-06:00,30.4,-97.85,30.203,-97.668
1,2,1/17/2017,2017-01-17 06:23:15-06:00,2017-01-17 06:31:58-06:00,30.228,-97.727,30.208,-97.695
1,2,1/17/2017,2017-01-17 06:24:54-06:00,2017-01-17 06:46:20-06:00,30.276,-97.753,30.203,-97.667
1,2,1/17/2017,2017-01-17 06:25:29-06:00,2017-01-17 06:37:27-06:00,30.223,-97.693,30.196,-97.789
1,2,1/17/2017,2017-01-17 06:26:32-06:00,2017-01-17 06:51:44-06:00,30.356,-97.738,30.203,-97.668
1,2,1/17/2017,2017-01-17 06:26:32-06:00,2017-01-17 06:52:08-06:00,30.462,-97.67,30.328,-97.741
1,2,1/17/2017,2017-01-17 06:26:57-06:00,2017-01-17 06:48:14-06:00,30.419,-97.674,30.64,-97.684
1,2,1/17/2017,2017-01-17 06:28:01-06:00,2017-01-17 06:40:19-06:00,30.321,-97.681,30.4,-97.725
1,2,1/17/2017,2017-01-17 06:28:29-06:00,2017-01-17 06:43:35-06:00,30.257,-97.726,30.203,-97.667
1,2,1/17/2017,2017-01-17 06:28:54-06:00,2017-01-17 06:28:57-06:00,30.277,-97.729,30.264,-97.744
1,2,1/17/2017,2017-01-17 06:30:06-06:00,2017-01-17 06:53:00-06:00,30.3,-97.737,30.203,-97.668
1,2,1/17/2017,2017-01-17 06:34:28-06:00,2017-01-17 06:45:15-06:00,30.234,-97.712,30.272,-97.691
1,2,1/17/2017,2017-01-17 06:34:38-06:00,2017-01-17 06:55:37-06:00,30.197,-97.826,30.227,-97.67
1,2,1/17/2017,2017-01-17 06:35:41-06:00,2017-01-17 07:05:23-06:00,30.315,-97.733,30.206,-97.751
1,2,1/17/2017,2017-01-17 06:36:12-06:00,2017-01-17 06:47:46-06:00,30.162,-97.73,30.211,-97.753
1,2,1/17/2017,2017-01-17 06:36:40-06:00,2017-01-17 06:56:28-06:00,30.409,-97.744,30.469,-97.68
1,2,1/17/2017,2017-01-17 06:36:49-06:00,2017-01-17 06:53:38-06:00,30.27,-97.741,30.298,-97.831
1,2,1/17/2017,2017-01-17 06:37:39-06:00,2017-01-17 06:41:49-06:00,30.288,-97.743,30.283,-97.74
1,2,1/17/2017,2017-01-17 06:38:07-06:00,2017-01-17 06:43:54-06:00,30.265,-97.739,30.255,-97.719
1,2,1/17/2017,2017-01-17 06:38:10-06:00,2017-01-17 06:46:28-06:00,30.33,-97.735,30.303,-97.738
1,2,1/17/2017,2017-01-17 06:38:16-06:00,2017-01-17 06:40:31-06:00,30.403,-97.749,30.392,-97.75
1,2,1/17/2017,2017-01-17 06:38:30-06:00,2017-01-17 06:51:59-06:00,30.238,-97.713,30.265,-97.739
1,2,1/17/2017,2017-01-17 06:39:35-06:00,2017-01-17 07:09:09-06:00,30.403,-97.72,30.217,-97.761
1,2,1/17/2017,2017-01-17 06:40:01-06:00,2017-01-17 06:54:08-06:00,30.292,-97.723,30.203,-97.668
1,2,1/17/2017,2017-01-17 06:40:02-06:00,2017-01-17 06:48:20-06:00,30.305,-97.715,30.283,-97.745
1,2,1/17/2017,2017-01-17 06:41:03-06:00,2017-01-17 07:03:04-06:00,30.26,-97.748,30.216,-97.699
1,2,1/17/2017,2017-01-17 06:41:21-06:00,2017-01-17 06:49:46-06:00,30.266,-97.748,30.261,-97.747
1,2,1/17/2017,2017-01-17 06:42:20-06:00,2017-01-17 07:07:19-06:00,30.144,-97.79,30.27,-97.74
1,2,1/17/2017,2017-01-17 06:43:07-06:00,2017-01-17 06:51:25-06:00,30.252,-97.771,30.268,-97.743
1,2,1/17/2017,2017-01-17 06:43:07-06:00,2017-01-17 06:43:12-06:00,30.311,-97.669,30.311,-97.669
1,2,1/17/2017,2017-01-17 06:43:47-06:00,2017-01-17 06:58:37-06:00,30.322,-97.674,30.265,-97.743
1,2,1/17/2017,2017-01-17 06:45:51-06:00,2017-01-17 06:56:23-06:00,30.475,-97.807,30.519,-97.824
1,2,1/17/2017,2017-01-17 06:47:51-06:00,2017-01-17 06:52:25-06:00,30.226,-97.862,30.211,-97.878
1,2,1/17/2017,2017-01-17 06:48:11-06:00,2017-01-17 06:59:46-06:00,30.407,-97.713,30.392,-97.75
1,2,1/17/2017,2017-01-17 06:50:09-06:00,2017-01-17 07:14:03-06:00,30.337,-97.737,30.206,-97.667
1,2,1/17/2017,2017-01-17 06:52:03-06:00,2017-01-17 06:54:56-06:00,30.287,-97.75,30.287,-97.743
1,2,1/17/2017,2017-01-17 06:52:30-06:00,2017-01-17 06:59:18-06:00,30.229,-97.762,30.226,-97.745
1,2,1/17/2017,2017-01-17 06:54:12-06:00,2017-01-17 07:14:20-06:00,30.31,-97.691,30.268,-97.784
1,2,1/17/2017,2017-01-17 06:54:53-06:00,2017-01-17 07:10:54-06:00,30.26,-97.747,30.203,-97.667
1,2,1/17/2017,2017-01-17 06:54:57-06:00,2017-01-17 07:05:58-06:00,30.234,-97.717,30.265,-97.743
1,2,1/17/2017,2017-01-17 06:55:23-06:00,2017-01-17 07:02:12-06:00,30.292,-97.746,30.277,-97.748
1,2,1/17/2017,2017-01-17 06:56:02-06:00,2017-01-17 07:01:31-06:00,30.273,-97.754,30.268,-97.744
1,2,1/17/2017,2017-01-17 06:56:46-06:00,2017-01-17 06:59:08-06:00,30.269,-97.747,30.269,-97.743
1,2,1/17/2017,2017-01-17 06:58:18-06:00,2017-01-17 07:14:35-06:00,30.228,-97.747,30.295,-97.738
1,2,1/17/2017,2017-01-17 06:58:32-06:00,2017-01-17 07:02:07-06:00,30.264,-97.732,30.269,-97.74
1,2,1/17/2017,2017-01-17 06:59:10-06:00,2017-01-17 07:16:24-06:00,30.222,-97.745,30.218,-97.747
1,2,1/17/2017,2017-01-17 06:59:13-06:00,2017-01-17 07:26:48-06:00,30.238,-97.713,30.381,-97.816
